epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
3,0.6663194298744202,0.9962561130523682,NA,NA
4,0.7234027981758118,0.8031034469604492,NA,NA
5,0.7613194584846497,0.6849473118782043,NA,NA
6,0.7860416769981384,0.604431688785553,NA,NA
7,0.8136110901832581,0.523699164390564,NA,NA
8,0.820972204208374,0.4945366382598877,NA,NA
9,0.848194420337677,0.4307721257209778,NA,NA
0,0.09923610836267471,2.986055612564087,NA,NA
1,0.33076387643814087,2.1495730876922607,NA,NA
2,0.495972216129303,1.572862148284912,NA,NA
3,0.5994444489479065,1.2193247079849243,NA,NA
4,0.6615972518920898,1.0152870416641235,NA,NA
5,0.7163194417953491,0.8452818989753723,NA,NA
6,0.7390972375869751,0.7530951499938965,NA,NA
7,0.7833333611488342,0.6354184746742249,NA,NA
8,0.8043749928474426,0.5700029134750366,NA,NA
9,0.8264583349227905,0.4963046610355377,NA,NA
0,0.08791666477918625,2.9788546562194824,NA,NA
1,0.390625,1.939663052558899,NA,NA
2,0.5615277886390686,1.381390929222107,NA,NA
3,0.64083331823349,1.1036815643310547,NA,NA
4,0.7015972137451172,0.9034168720245361,NA,NA
5,0.7412499785423279,0.7754209637641907,NA,NA
6,0.777222216129303,0.6587475538253784,NA,NA
7,0.8116666674613953,0.5598567128181458,NA,NA
8,0.8277778029441833,0.5018991231918335,NA,NA
9,0.847986102104187,0.4402143657207489,NA,NA
0,0.06812500208616257,3.0740373134613037,NA,NA
1,0.1185416653752327,2.827641487121582,NA,NA
2,0.24972222745418549,2.3886642456054688,NA,NA
3,0.3618055582046509,2.035179615020752,NA,NA
4,0.445416659116745,1.732002854347229,NA,NA
5,0.5176388621330261,1.5028564929962158,NA,NA
6,0.5660416483879089,1.3255819082260132,NA,NA
7,0.6109722256660461,1.1642606258392334,NA,NA
8,0.6415277719497681,1.0566169023513794,NA,NA
9,0.6735416650772095,0.959514856338501,NA,NA
0,0.09416666626930237,3.0757153034210205,NA,NA
1,0.24513888359069824,2.4195187091827393,NA,NA
2,0.37861111760139465,1.9126025438308716,NA,NA
3,0.4659722149372101,1.6022478342056274,NA,NA
4,0.5343055725097656,1.379524827003479,NA,NA
5,0.5772222280502319,1.2226554155349731,NA,NA
6,0.6236110925674438,1.1056170463562012,NA,NA
7,0.6540971994400024,0.9981955885887146,NA,NA
8,0.6893749833106995,0.8909088373184204,NA,NA
9,0.7167361378669739,0.8094269633293152,NA,NA
0,0.07923611253499985,3.0568723678588867,NA,NA
1,0.23624999821186066,2.449326276779175,NA,NA
2,0.37541666626930237,1.958850622177124,NA,NA
3,0.4740277826786041,1.6562604904174805,NA,NA
4,0.5328472256660461,1.4242154359817505,NA,NA
5,0.5893750190734863,1.2513549327850342,NA,NA
6,0.6210416555404663,1.1297773122787476,NA,NA
7,0.6526389122009277,1.022314429283142,NA,NA
8,0.6896528005599976,0.9136852622032166,NA,NA
9,0.7116666436195374,0.8461363315582275,NA,NA
0,0.025069445371627808,3.259474992752075,NA,NA
1,0.04965277761220932,3.257023572921753,NA,NA
2,0.06562499701976776,3.2546510696411133,NA,NA
3,0.06916666775941849,3.2527244091033936,NA,NA
4,0.06673610955476761,3.2507858276367188,NA,NA
5,0.06291666626930237,3.248753070831299,NA,NA
6,0.06430555880069733,3.246527671813965,NA,NA
7,0.06312499940395355,3.2441916465759277,NA,NA
8,0.05618055537343025,3.2426867485046387,NA,NA
9,0.06354166567325592,3.2402658462524414,NA,NA
0,0.05444444343447685,3.257103204727173,NA,NA
1,0.059930555522441864,3.2554101943969727,NA,NA
2,0.0590277761220932,3.253754138946533,NA,NA
3,0.061319444328546524,3.2521743774414062,NA,NA
4,0.062013890594244,3.2505741119384766,NA,NA
5,0.06041666492819786,3.2488481998443604,NA,NA
6,0.062013890594244,3.2472946643829346,NA,NA
7,0.06277777999639511,3.2456111907958984,NA,NA
8,0.06277777999639511,3.2440059185028076,NA,NA
9,0.06243055686354637,3.2423605918884277,NA,NA
0,0.06319444626569748,3.2568206787109375,NA,NA
1,0.06402777880430222,3.2547333240509033,NA,NA
2,0.06930555403232574,3.2524731159210205,NA,NA
3,0.06784722208976746,3.250382423400879,NA,NA
4,0.06763888895511627,3.248643398284912,NA,NA
5,0.06618055701255798,3.246767282485962,NA,NA
6,0.06583333015441895,3.244640588760376,NA,NA
7,0.06861110776662827,3.24265193939209,NA,NA
8,0.06569444388151169,3.240799903869629,NA,NA
9,0.06624999642372131,3.239100217819214,NA,NA
0,0.07888888567686081,2.958374261856079,NA,NA
1,0.45750001072883606,1.7151328325271606,NA,NA
2,0.676319420337677,0.9927801489830017,NA,NA
3,0.768958330154419,0.7174258828163147,NA,NA
4,0.8182638883590698,0.5445947647094727,NA,NA
5,0.8538888692855835,0.4272785186767578,NA,NA
6,0.8802083134651184,0.3510285019874573,NA,NA
7,0.9040971994400024,0.2765670120716095,NA,NA
8,0.9173611402511597,0.24161675572395325,NA,NA
9,0.9300694465637207,0.20123620331287384,NA,NA
0,0.13562500476837158,2.833385467529297,NA,NA
1,0.46388888359069824,1.6416796445846558,NA,NA
2,0.6108333468437195,1.1652294397354126,NA,NA
3,0.7138888835906982,0.8726793527603149,NA,NA
4,0.7635416388511658,0.7013499140739441,NA,NA
5,0.8179861307144165,0.5439361929893494,NA,NA
6,0.8512499928474426,0.44068005681037903,NA,NA
7,0.870972216129303,0.3748456537723541,NA,NA
8,0.8924305438995361,0.3092270791530609,NA,NA
9,0.9081249833106995,0.2617431879043579,NA,NA
0,0.1423611044883728,2.8296279907226562,NA,NA
1,0.46000000834465027,1.7142136096954346,NA,NA
2,0.6406944394111633,1.0977725982666016,NA,NA
3,0.7281249761581421,0.8184725046157837,NA,NA
4,0.7815971970558167,0.6490811109542847,NA,NA
5,0.825208306312561,0.5135430097579956,NA,NA
6,0.8570833206176758,0.41686660051345825,NA,NA
7,0.8778471946716309,0.35209277272224426,NA,NA
8,0.9018750190734863,0.2827973961830139,NA,NA
9,0.9135416746139526,0.24387700855731964,NA,NA
0,0.07076388597488403,3.0367774963378906,NA,NA
1,0.1808333396911621,2.5797884464263916,NA,NA
2,0.41749998927116394,1.8295212984085083,NA,NA
3,0.5509722232818604,1.4283192157745361,NA,NA
4,0.6314583420753479,1.141351342201233,NA,NA
5,0.694652795791626,0.9419997930526733,NA,NA
6,0.7464583516120911,0.7822505831718445,NA,NA
7,0.7757638692855835,0.6655297875404358,NA,NA
8,0.8073611259460449,0.5739119648933411,NA,NA
9,0.8258333206176758,0.5010754466056824,NA,NA
0,0.10923611372709274,2.9049124717712402,NA,NA
1,0.31784722208976746,2.1030921936035156,NA,NA
2,0.46270832419395447,1.615999698638916,NA,NA
3,0.5482639074325562,1.328794002532959,NA,NA
4,0.6145138740539551,1.1411406993865967,NA,NA
5,0.6641666889190674,0.9801533222198486,NA,NA
6,0.7076388597488403,0.8576207756996155,NA,NA
7,0.7453472018241882,0.7564667463302612,NA,NA
8,0.7720139026641846,0.6667264699935913,NA,NA
9,0.8017361164093018,0.5770912170410156,NA,NA
0,0.10770833492279053,2.9296391010284424,NA,NA
1,0.25486111640930176,2.3520755767822266,NA,NA
2,0.4029861092567444,1.8990323543548584,NA,NA
3,0.495763897895813,1.5791682004928589,NA,NA
4,0.5581250190734863,1.3528721332550049,NA,NA
5,0.6229166388511658,1.139459490776062,NA,NA
6,0.6684722304344177,0.9885389804840088,NA,NA
7,0.714930534362793,0.846135139465332,NA,NA
8,0.7395138740539551,0.7450605034828186,NA,NA
9,0.777916669845581,0.6343424916267395,NA,NA
0,0.041875001043081284,3.260071277618408,NA,NA
1,0.05173611268401146,3.2561709880828857,NA,NA
2,0.058125000447034836,3.2536520957946777,NA,NA
3,0.06013888865709305,3.2516984939575195,NA,NA
4,0.06361111253499985,3.2494518756866455,NA,NA
5,0.06388889253139496,3.24717116355896,NA,NA
6,0.06465277820825577,3.2448790073394775,NA,NA
7,0.06631944328546524,3.2426769733428955,NA,NA
8,0.06847222149372101,3.240083932876587,NA,NA
9,0.06763888895511627,3.2367119789123535,NA,NA
0,0.03437500074505806,3.2556838989257812,NA,NA
1,0.039374999701976776,3.2532899379730225,NA,NA
2,0.04583333432674408,3.2509028911590576,NA,NA
3,0.045694444328546524,3.2481491565704346,NA,NA
4,0.05173611268401146,3.245757579803467,NA,NA
5,0.050208333879709244,3.242863416671753,NA,NA
6,0.054375000298023224,3.2395784854888916,NA,NA
7,0.05791666731238365,3.236025333404541,NA,NA
8,0.05798611044883728,3.2324535846710205,NA,NA
9,0.05826389044523239,3.2293989658355713,NA,NA
0,0.026527777314186096,3.271941661834717,NA,NA
1,0.03743055462837219,3.260313034057617,NA,NA
2,0.045347221195697784,3.253647565841675,NA,NA
3,0.05166666582226753,3.2501325607299805,NA,NA
4,0.05027777701616287,3.247631788253784,NA,NA
5,0.05055555701255798,3.2450616359710693,NA,NA
6,0.057777777314186096,3.2427124977111816,NA,NA
7,0.05145833268761635,3.239752769470215,NA,NA
8,0.05527777597308159,3.237196207046509,NA,NA
9,0.056111112236976624,3.234079599380493,NA,NA
0,0.2048611044883728,2.540879964828491,NA,NA
1,0.6458333134651184,1.141750454902649,NA,NA
2,0.7955555319786072,0.6388466358184814,NA,NA
3,0.8693055510520935,0.39986589550971985,NA,NA
4,0.9150000214576721,0.25259169936180115,NA,NA
5,0.9418055415153503,0.17348216474056244,NA,NA
6,0.960277795791626,0.11868005245923996,NA,NA
7,0.9693750143051147,0.0925307348370552,NA,NA
8,0.9784027934074402,0.06790817528963089,NA,NA
9,0.9808333516120911,0.05669733136892319,NA,NA
0,0.21048611402511597,2.502748727798462,NA,NA
1,0.6619444489479065,1.0368480682373047,NA,NA
2,0.8025000095367432,0.5876790881156921,NA,NA
3,0.8761805295944214,0.376489520072937,NA,NA
4,0.9210416674613953,0.23645366728305817,NA,NA
5,0.9421527981758118,0.1734931915998459,NA,NA
6,0.9601389169692993,0.1193213239312172,NA,NA
7,0.965624988079071,0.10224360972642899,NA,NA
8,0.9788194298744202,0.07029033452272415,NA,NA
9,0.9784027934074402,0.06490673124790192,NA,NA
0,0.1227777749300003,2.8160183429718018,NA,NA
1,0.5492361187934875,1.4157767295837402,NA,NA
2,0.7353472113609314,0.7990254163742065,NA,NA
3,0.8260416388511658,0.5072392225265503,NA,NA
4,0.8789583444595337,0.35149043798446655,NA,NA
5,0.9152083396911621,0.2503560185432434,NA,NA
6,0.9377777576446533,0.18835791945457458,NA,NA
7,0.9516666531562805,0.14095474779605865,NA,NA
8,0.9659028053283691,0.10776346176862717,NA,NA
9,0.9711111187934875,0.09006820619106293,NA,NA
0,0.08944444358348846,2.908937931060791,NA,NA
1,0.3573611080646515,2.0093531608581543,NA,NA
2,0.5485416650772095,1.3913261890411377,NA,NA
3,0.6597916483879089,1.041839361190796,NA,NA
4,0.731249988079071,0.8014734387397766,NA,NA
5,0.7910416722297668,0.6196761131286621,NA,NA
6,0.831250011920929,0.4893222451210022,NA,NA
7,0.8657639026641846,0.3874041438102722,NA,NA
8,0.8891666531562805,0.32114744186401367,NA,NA
9,0.9052777886390686,0.2707962095737457,NA,NA
0,0.17569445073604584,2.6024088859558105,NA,NA
1,0.48430556058883667,1.5544353723526,NA,NA
2,0.6501389145851135,1.0623257160186768,NA,NA
3,0.7471528053283691,0.755203127861023,NA,NA
4,0.8090972304344177,0.5609029531478882,NA,NA
5,0.8527777791023254,0.41929537057876587,NA,NA
6,0.8917360901832581,0.3111051321029663,NA,NA
7,0.9145833253860474,0.24631497263908386,NA,NA
8,0.9315972328186035,0.19812902808189392,NA,NA
9,0.945277750492096,0.15829771757125854,NA,NA
0,0.10159721970558167,2.875337839126587,NA,NA
1,0.3053472340106964,2.196643590927124,NA,NA
2,0.47013887763023376,1.6568652391433716,NA,NA
3,0.5771527886390686,1.3040696382522583,NA,NA
4,0.6700000166893005,1.0142014026641846,NA,NA
5,0.726319432258606,0.8185244798660278,NA,NA
6,0.7826389074325562,0.641920804977417,NA,NA
7,0.8269444704055786,0.5105085372924805,NA,NA
8,0.8621527552604675,0.40030086040496826,NA,NA
9,0.8922222256660461,0.30972257256507874,NA,NA
0,0.061319444328546524,3.2550675868988037,NA,NA
1,0.0664583370089531,3.2519211769104004,NA,NA
2,0.0677083358168602,3.2491402626037598,NA,NA
3,0.06868055462837219,3.245889186859131,NA,NA
4,0.06937500089406967,3.242649555206299,NA,NA
5,0.07062499970197678,3.2385094165802,NA,NA
6,0.06590277701616287,3.2350106239318848,NA,NA
7,0.06791666895151138,3.2308361530303955,NA,NA
8,0.06618055701255798,3.2261292934417725,NA,NA
9,0.06263888627290726,3.2209362983703613,NA,NA
0,0.054375000298023224,3.2560477256774902,NA,NA
1,0.06923611462116241,3.2518558502197266,NA,NA
2,0.07104166597127914,3.2472984790802,NA,NA
3,0.07458333671092987,3.2424817085266113,NA,NA
4,0.07083333283662796,3.2368364334106445,NA,NA
5,0.07312499731779099,3.2314021587371826,NA,NA
6,0.07138888537883759,3.224236011505127,NA,NA
7,0.06861110776662827,3.217623710632324,NA,NA
8,0.06784722208976746,3.2093913555145264,NA,NA
9,0.06715277582406998,3.2009215354919434,NA,NA
0,0.017430555075407028,3.2717764377593994,NA,NA
1,0.032777778804302216,3.259462594985962,NA,NA
2,0.052916668355464935,3.25170636177063,NA,NA
3,0.06611111015081406,3.246225595474243,NA,NA
4,0.07020833343267441,3.241554021835327,NA,NA
5,0.06875000149011612,3.237873077392578,NA,NA
6,0.06965278089046478,3.2334444522857666,NA,NA
7,0.06888888776302338,3.229989767074585,NA,NA
8,0.07111111283302307,3.2250425815582275,NA,NA
9,0.06923611462116241,3.219611644744873,NA,NA
0,0.07312499731779099,3.1030821800231934,NA,NA
1,0.1542361080646515,2.7917723655700684,NA,NA
2,0.2621527910232544,2.4356250762939453,NA,NA
3,0.34111112356185913,2.1650490760803223,NA,NA
4,0.38979166746139526,1.9754143953323364,NA,NA
5,0.42243054509162903,1.8420023918151855,NA,NA
6,0.4625694453716278,1.7110053300857544,NA,NA
7,0.4975694417953491,1.6038187742233276,NA,NA
8,0.5204861164093018,1.504690170288086,NA,NA
9,0.5401389002799988,1.4326298236846924,NA,NA
0,0.07444444298744202,3.093064069747925,NA,NA
1,0.15173611044883728,2.816901922225952,NA,NA
2,0.24284721910953522,2.4692397117614746,NA,NA
3,0.3154166638851166,2.183197498321533,NA,NA
4,0.3700694441795349,1.9749647378921509,NA,NA
5,0.410277783870697,1.817011833190918,NA,NA
6,0.44312500953674316,1.6976467370986938,NA,NA
7,0.4628472328186035,1.622762680053711,NA,NA
8,0.49118056893348694,1.5361065864562988,NA,NA
9,0.5064583420753479,1.4729828834533691,NA,NA
0,0.06499999761581421,3.1487934589385986,NA,NA
1,0.12097222357988358,2.871886968612671,NA,NA
2,0.19944444298744202,2.611950159072876,NA,NA
3,0.2584722340106964,2.3938634395599365,NA,NA
4,0.30840277671813965,2.2236719131469727,NA,NA
5,0.3392361104488373,2.0954558849334717,NA,NA
6,0.37319445610046387,1.9698691368103027,NA,NA
7,0.3936111032962799,1.8728373050689697,NA,NA
8,0.4211805462837219,1.793793797492981,NA,NA
9,0.4421527683734894,1.7047532796859741,NA,NA
0,0.07333333045244217,3.116572856903076,NA,NA
1,0.11298611015081406,2.9140079021453857,NA,NA
2,0.16472221910953522,2.701479434967041,NA,NA
3,0.2095833271741867,2.5085904598236084,NA,NA
4,0.2633333206176758,2.3406732082366943,NA,NA
5,0.3025694489479065,2.1872506141662598,NA,NA
6,0.335833340883255,2.0548365116119385,NA,NA
7,0.35826388001441956,1.9489909410476685,NA,NA
8,0.38756945729255676,1.8423686027526855,NA,NA
9,0.4113888740539551,1.762345790863037,NA,NA
0,0.077152781188488,3.059767007827759,NA,NA
1,0.13743054866790771,2.796638011932373,NA,NA
2,0.2150000035762787,2.5219273567199707,NA,NA
3,0.27791666984558105,2.286848783493042,NA,NA
4,0.34687501192092896,2.0777089595794678,NA,NA
5,0.3981249928474426,1.8946799039840698,NA,NA
6,0.4442360997200012,1.7418925762176514,NA,NA
7,0.47979167103767395,1.6347801685333252,NA,NA
8,0.49965277314186096,1.539556860923767,NA,NA
9,0.5329166650772095,1.4400655031204224,NA,NA
0,0.08402777463197708,3.121636390686035,NA,NA
1,0.1319444477558136,2.900498390197754,NA,NA
2,0.19701388478279114,2.6746463775634766,NA,NA
3,0.2579860985279083,2.44580340385437,NA,NA
4,0.3090972304344177,2.255858898162842,NA,NA
5,0.35013890266418457,2.0988845825195312,NA,NA
6,0.3847222328186035,1.9617799520492554,NA,NA
7,0.4129166603088379,1.8410415649414062,NA,NA
8,0.44312500953674316,1.7427829504013062,NA,NA
9,0.46013888716697693,1.6674588918685913,NA,NA
0,0.029583333060145378,3.260167360305786,NA,NA
1,0.03743055462837219,3.2419469356536865,NA,NA
2,0.04798611253499985,3.2288248538970947,NA,NA
3,0.059513889253139496,3.2192654609680176,NA,NA
4,0.05944444611668587,3.2106621265411377,NA,NA
5,0.0607638880610466,3.2040979862213135,NA,NA
6,0.0629861131310463,3.19724178314209,NA,NA
7,0.05840277671813965,3.193162679672241,NA,NA
8,0.06222222372889519,3.1885886192321777,NA,NA
9,0.062291666865348816,3.187833309173584,NA,NA
0,0.034236110746860504,3.285053253173828,NA,NA
1,0.039791665971279144,3.2672290802001953,NA,NA
2,0.04486111178994179,3.254734992980957,NA,NA
3,0.047430556267499924,3.242982864379883,NA,NA
4,0.0503472238779068,3.2391533851623535,NA,NA
5,0.05624999850988388,3.2337112426757812,NA,NA
6,0.05493055656552315,3.2296149730682373,NA,NA
7,0.059236109256744385,3.2247562408447266,NA,NA
8,0.059583332389593124,3.2217354774475098,NA,NA
9,0.05722222104668617,3.218773126602173,NA,NA
0,0.023055555298924446,3.34222412109375,NA,NA
1,0.04180555418133736,3.240931987762451,NA,NA
2,0.04756944626569748,3.2104101181030273,NA,NA
3,0.05069444328546524,3.2036502361297607,NA,NA
4,0.053958334028720856,3.1962039470672607,NA,NA
5,0.05597222223877907,3.1895930767059326,NA,NA
6,0.06118055433034897,3.18689227104187,NA,NA
7,0.06020833179354668,3.1859958171844482,NA,NA
8,0.06006944552063942,3.1805615425109863,NA,NA
9,0.06083333492279053,3.174499273300171,NA,NA
0,0.07777778059244156,3.03275990486145,NA,NA
1,0.15298610925674438,2.731062650680542,NA,NA
2,0.29423612356185913,2.3350608348846436,NA,NA
3,0.3829860985279083,2.0345592498779297,NA,NA
4,0.44631943106651306,1.815185546875,NA,NA
5,0.5006250143051147,1.6180773973464966,NA,NA
6,0.5450000166893005,1.4741884469985962,NA,NA
7,0.5784721970558167,1.3455240726470947,NA,NA
8,0.6097916960716248,1.2392578125,NA,NA
9,0.6284027695655823,1.1653081178665161,NA,NA
0,0.0759027749300003,3.061054229736328,NA,NA
1,0.17777778208255768,2.6689796447753906,NA,NA
2,0.3142361044883728,2.2187678813934326,NA,NA
3,0.3952777683734894,1.9275078773498535,NA,NA
4,0.45055556297302246,1.7384780645370483,NA,NA
5,0.49868056178092957,1.5741833448410034,NA,NA
6,0.5329166650772095,1.4518290758132935,NA,NA
7,0.558472216129303,1.3544154167175293,NA,NA
8,0.5952083468437195,1.2631937265396118,NA,NA
9,0.6162499785423279,1.1853383779525757,NA,NA
0,0.10083333402872086,3.0063493251800537,NA,NA
1,0.21791666746139526,2.607794761657715,NA,NA
2,0.3247222304344177,2.221191167831421,NA,NA
3,0.4050694406032562,1.9422063827514648,NA,NA
4,0.4672916531562805,1.736118197441101,NA,NA
5,0.5197222232818604,1.5745441913604736,NA,NA
6,0.5577777624130249,1.4390019178390503,NA,NA
7,0.5963194370269775,1.3147714138031006,NA,NA
8,0.6204861402511597,1.2244994640350342,NA,NA
9,0.6452083587646484,1.140528678894043,NA,NA
0,0.0907638892531395,3.016491651535034,NA,NA
1,0.18381944298744202,2.6685945987701416,NA,NA
2,0.28784722089767456,2.3288166522979736,NA,NA
3,0.3552083373069763,2.067340850830078,NA,NA
4,0.42076388001441956,1.8643712997436523,NA,NA
5,0.46194443106651306,1.7083079814910889,NA,NA
6,0.5083333253860474,1.5631266832351685,NA,NA
7,0.5504860877990723,1.449965000152588,NA,NA
8,0.5631250143051147,1.3690850734710693,NA,NA
9,0.5948610901832581,1.2797586917877197,NA,NA
0,0.10395833104848862,3.004026174545288,NA,NA
1,0.20027777552604675,2.625192403793335,NA,NA
2,0.3072222173213959,2.2754204273223877,NA,NA
3,0.38402777910232544,2.000246286392212,NA,NA
4,0.44159722328186035,1.7802869081497192,NA,NA
5,0.4881249964237213,1.615906000137329,NA,NA
6,0.5236111283302307,1.4843297004699707,NA,NA
7,0.5665972232818604,1.3582696914672852,NA,NA
8,0.601319432258606,1.249411702156067,NA,NA
9,0.6214583516120911,1.1683326959609985,NA,NA
0,0.07333333045244217,3.0870308876037598,NA,NA
1,0.15486110746860504,2.7696053981781006,NA,NA
2,0.2559027671813965,2.483064889907837,NA,NA
3,0.3309027850627899,2.23232364654541,NA,NA
4,0.3854166567325592,2.0201609134674072,NA,NA
5,0.43590277433395386,1.8452266454696655,NA,NA
6,0.47874999046325684,1.6978660821914673,NA,NA
7,0.5100694298744202,1.580395221710205,NA,NA
8,0.5438194274902344,1.4664074182510376,NA,NA
9,0.5699999928474426,1.3733004331588745,NA,NA
0,0.05388888716697693,3.247527837753296,NA,NA
1,0.05833333358168602,3.2257139682769775,NA,NA
2,0.061319444328546524,3.2098705768585205,NA,NA
3,0.06701388955116272,3.193819522857666,NA,NA
4,0.06868055462837219,3.174670934677124,NA,NA
5,0.06319444626569748,3.160297393798828,NA,NA
6,0.07124999910593033,3.1448330879211426,NA,NA
7,0.06659722328186035,3.129847526550293,NA,NA
8,0.06833333522081375,3.120521068572998,NA,NA
9,0.06701388955116272,3.1082329750061035,NA,NA
0,0.046319443732500076,3.2558021545410156,NA,NA
1,0.05659722164273262,3.22004771232605,NA,NA
2,0.062361110001802444,3.198625326156616,NA,NA
3,0.0654861107468605,3.180959463119507,NA,NA
4,0.0607638880610466,3.174049139022827,NA,NA
5,0.07062499970197678,3.16239333152771,NA,NA
6,0.06555555760860443,3.153916835784912,NA,NA
7,0.06756944209337234,3.1442747116088867,NA,NA
8,0.06750000268220901,3.1377601623535156,NA,NA
9,0.06777777522802353,3.1334047317504883,NA,NA
0,0.04090277850627899,3.2525439262390137,NA,NA
1,0.05409722402691841,3.2409133911132812,NA,NA
2,0.058125000447034836,3.230949878692627,NA,NA
3,0.06208333373069763,3.222205877304077,NA,NA
4,0.06798610836267471,3.211604118347168,NA,NA
5,0.06180555373430252,3.2047722339630127,NA,NA
6,0.06243055686354637,3.192946672439575,NA,NA
7,0.059583332389593124,3.185818910598755,NA,NA
8,0.06340277940034866,3.174248218536377,NA,NA
9,0.06381944566965103,3.1649012565612793,NA,NA
0,0.09958333522081375,2.921658754348755,NA,NA
1,0.26868054270744324,2.442882537841797,NA,NA
2,0.4171527922153473,2.001908302307129,NA,NA
3,0.5066666603088379,1.6825214624404907,NA,NA
4,0.5643749833106995,1.4660733938217163,NA,NA
5,0.6092361211776733,1.2954800128936768,NA,NA
6,0.6434027552604675,1.1711750030517578,NA,NA
7,0.6704166531562805,1.06936514377594,NA,NA
8,0.6999305486679077,0.9899386167526245,NA,NA
9,0.7213888764381409,0.9071117639541626,NA,NA
0,0.1140972226858139,2.901599168777466,NA,NA
1,0.3809027671813965,2.2021021842956543,NA,NA
2,0.569861114025116,1.6472880840301514,NA,NA
3,0.6729166507720947,1.2659767866134644,NA,NA
4,0.7356250286102295,1.0248308181762695,NA,NA
5,0.7760416865348816,0.8560035824775696,NA,NA
6,0.8076388835906982,0.7326280474662781,NA,NA
7,0.8416666388511658,0.6287909746170044,NA,NA
8,0.8593055605888367,0.551263153553009,NA,NA
9,0.8754166960716248,0.4857948422431946,NA,NA
0,0.1054166629910469,2.9035348892211914,NA,NA
1,0.30541667342185974,2.3390839099884033,NA,NA
2,0.45201388001441956,1.8979287147521973,NA,NA
3,0.5412499904632568,1.5798101425170898,NA,NA
4,0.601527750492096,1.3620455265045166,NA,NA
5,0.6573610901832581,1.1813479661941528,NA,NA
6,0.6886805295944214,1.064486026763916,NA,NA
7,0.7233333587646484,0.953385591506958,NA,NA
8,0.7460416555404663,0.8573269248008728,NA,NA
9,0.7726389169692993,0.7697871923446655,NA,NA
0,0.0754166692495346,2.9335241317749023,NA,NA
1,0.16513888537883759,2.6632423400878906,NA,NA
2,0.31979167461395264,2.327716588973999,NA,NA
3,0.44555556774139404,1.957895278930664,NA,NA
4,0.534583330154419,1.6441749334335327,NA,NA
5,0.5994444489479065,1.4020003080368042,NA,NA
6,0.645069420337677,1.223389744758606,NA,NA
7,0.6884722113609314,1.069371223449707,NA,NA
8,0.7250694632530212,0.9524840712547302,NA,NA
9,0.7477777600288391,0.858160674571991,NA,NA
0,0.08687499910593033,2.9014947414398193,NA,NA
1,0.2143055498600006,2.558342218399048,NA,NA
2,0.38083332777023315,2.15179181098938,NA,NA
3,0.4897916615009308,1.7832071781158447,NA,NA
4,0.5622222423553467,1.4900710582733154,NA,NA
5,0.6224305629730225,1.275550127029419,NA,NA
6,0.6667361259460449,1.1063885688781738,NA,NA
7,0.7153472304344177,0.9556432962417603,NA,NA
8,0.7488889098167419,0.8389037847518921,NA,NA
9,0.7751389145851135,0.7499872446060181,NA,NA
0,0.11763888597488403,2.875892162322998,NA,NA
1,0.28861111402511597,2.416511058807373,NA,NA
2,0.417847216129303,2.0201213359832764,NA,NA
3,0.5050694346427917,1.715666651725769,NA,NA
4,0.5709027647972107,1.4827988147735596,NA,NA
5,0.6153472065925598,1.2994534969329834,NA,NA
6,0.6632639169692993,1.1483839750289917,NA,NA
7,0.6938194632530212,1.0287116765975952,NA,NA
8,0.7267361283302307,0.9236316680908203,NA,NA
9,0.7521528005599976,0.8459379076957703,NA,NA
0,0.05006944388151169,3.2487082481384277,NA,NA
1,0.05388888716697693,3.212620258331299,NA,NA
2,0.05736111104488373,3.1836941242218018,NA,NA
3,0.059583332389593124,3.1568663120269775,NA,NA
4,0.06118055433034897,3.134801149368286,NA,NA
5,0.06243055686354637,3.1151583194732666,NA,NA
6,0.06333333253860474,3.099132537841797,NA,NA
7,0.06458333134651184,3.083031177520752,NA,NA
8,0.06486111134290695,3.069700241088867,NA,NA
9,0.06263888627290726,3.0552735328674316,NA,NA
0,0.058472223579883575,3.272826910018921,NA,NA
1,0.06368055194616318,3.248915195465088,NA,NA
2,0.07027778029441833,3.229738235473633,NA,NA
3,0.06708333641290665,3.2106010913848877,NA,NA
4,0.06715277582406998,3.1934008598327637,NA,NA
5,0.06652777642011642,3.1767737865448,NA,NA
6,0.06750000268220901,3.158951759338379,NA,NA
7,0.06555555760860443,3.142503023147583,NA,NA
8,0.06972222030162811,3.1258749961853027,NA,NA
9,0.06583333015441895,3.114039897918701,NA,NA
0,0.05097222328186035,3.3015661239624023,NA,NA
1,0.054722223430871964,3.2220935821533203,NA,NA
2,0.06951388716697693,3.1672043800354004,NA,NA
3,0.06493055820465088,3.1402101516723633,NA,NA
4,0.0659722238779068,3.1195032596588135,NA,NA
5,0.07180555909872055,3.0983567237854004,NA,NA
6,0.06930555403232574,3.0794291496276855,NA,NA
7,0.06784722208976746,3.068147897720337,NA,NA
8,0.07430555671453476,3.053814649581909,NA,NA
9,0.07236111164093018,3.0446529388427734,NA,NA
0,0.0681944414973259,3.1074705123901367,NA,NA
1,0.14381945133209229,2.752187490463257,NA,NA
2,0.292986124753952,2.2557036876678467,NA,NA
3,0.3809027671813965,1.9330378770828247,NA,NA
4,0.4412499964237213,1.703470230102539,NA,NA
5,0.5181249976158142,1.4560436010360718,NA,NA
6,0.5670138597488403,1.299084186553955,NA,NA
7,0.5967361330986023,1.1939581632614136,NA,NA
